Customer ID,Gender,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Offer,Avg Monthly Long Distance Charges,Contract,Monthly Charge
7706-YLMQA,Female,30,No,0,0,70,None,10.0,One Year,19.7
7707-PYBBH,Male,49,No,0,0,40,None,36.98,Month-to-Month,61.9
7710-JSYOA,Female,59,Yes,1,0,69,Offer A,28.53,Two Year,93.3
7711-GQBZC,Female,42,Yes,1,1,71,None,19.49,Two Year,24.7
7711-YIJWC,Male,21,Yes,2,3,61,Offer B,12.72,One Year,84.9
7714-YXSMB,Female,60,No,0,0,26,Offer C,25.66,Month-to-Month,100.5
7716-YTYHG,Female,41,Yes,0,1,48,Offer B,23.95,One Year,82.05
7717-BICXI,Male,37,Yes,3,4,60,Offer B,15.65,Two Year,20.55
7718-RXDGG,Male,54,Yes,0,9,15,Offer D,24.17,Month-to-Month,68.6
7718-UPSKJ,Female,59,Yes,0,9,69,Offer A,24.17,One Year,106.4
7721-DVEKZ,Female,42,No,0,0,1,Offer E,23.67,Month-to-Month,19.65
7722-CVFXN,Male,50,Yes,3,9,54,None,7.25,One Year,105.2
7727-SHVZV,Female,56,No,0,0,9,None,43.83,Month-to-Month,19.5
7729-JTEEC,Male,33,Yes,1,2,2,None,30.87,Month-to-Month,44.5
7729-XBTWX,Male,62,Yes,2,7,66,None,31.53,Two Year,19.75
7730-CLDSV,Female,61,Yes,2,6,72,Offer A,35.21,Two Year,98.65
7730-IUTDZ,Male,63,No,0,0,43,None,34.0,Month-to-Month,75.2
7739-LAXOG,Female,51,Yes,0,1,32,None,46.92,Month-to-Month,91.05
7740-BTPUX,Male,72,Yes,0,7,55,Offer B,12.91,Two Year,113.6
7742-MYPGI,Female,39,Yes,2,3,6,None,49.45,Month-to-Month,48.8
7743-EXURX,Male,47,Yes,1,1,8,Offer E,3.85,Month-to-Month,51.05
7746-QYVCO,Male,57,Yes,0,1,16,Offer D,21.04,One Year,55.85
7748-UMTRK,Female,80,No,1,0,30,None,37.42,Two Year,101.3
7752-XUSCI,Female,20,No,0,0,60,None,10.7,Month-to-Month,105.9
7753-USQYQ,Male,47,No,0,0,55,Offer B,27.65,One Year,64.2
7754-IXRMC,Female,39,No,0,0,1,None,12.46,Month-to-Month,45.35
7760-OYPDY,Female,32,No,2,0,2,None,5.85,Month-to-Month,80.65
7762-ONLJY,Female,62,Yes,3,5,6,None,44.13,One Year,19.7
7762-URZQH,Male,30,Yes,0,0,66,None,23.51,Two Year,106.05
7764-BDPEE,Male,50,No,3,0,3,None,19.58,Month-to-Month,20.85
7765-LWVVH,Female,39,Yes,2,8,72,None,18.74,Two Year,95.1
7766-CLTIC,Female,58,No,0,0,10,None,8.35,Month-to-Month,60.95
7767-UXAGJ,Male,37,No,0,0,1,None,28.25,Month-to-Month,50.45
7771-CFQRQ,Female,32,Yes,3,0,47,None,30.06,Two Year,63.8
7774-OJSXI,Male,53,No,0,0,31,None,9.27,One Year,103.45
7776-QGYJC,Female,64,Yes,5,7,39,Offer C,40.68,Month-to-Month,81.5
7776-QWNFX,Male,71,Yes,0,1,30,None,4.65,Month-to-Month,50.4
7777-UNYHB,Female,43,Yes,1,3,12,None,24.65,Month-to-Month,20.1
7779-LGOVN,Male,74,Yes,0,2,10,None,46.5,Month-to-Month,86.65
7779-ORAEL,Male,77,Yes,0,4,45,None,9.39,Two Year,75.15
7780-OTDSO,Male,51,Yes,0,1,18,None,11.3,Month-to-Month,99.4
7783-YKGDV,Female,49,No,0,0,12,Offer D,16.07,Month-to-Month,99.7
7785-RDVIG,Female,53,Yes,2,5,3,None,10.13,Month-to-Month,19.3
7786-WBJYI,Female,31,No,0,0,4,None,30.95,Month-to-Month,77.95
7787-BNTZM,Male,56,No,0,0,6,None,6.93,Month-to-Month,20.15
7789-CRUVC,Female,77,Yes,0,1,61,None,33.75,Month-to-Month,94.2
7789-HKSBS,Female,79,Yes,0,2,42,None,35.38,One Year,105.2
7794-JASDG,Male,37,No,0,0,1,Offer E,45.77,Month-to-Month,50.75
7797-EJMDP,Female,34,No,0,0,8,Offer E,33.54,Month-to-Month,66.05
7798-JVXYM,Female,52,No,0,0,14,Offer D,37.01,Month-to-Month,69.65
7799-DSEWS,Male,22,No,0,0,18,Offer D,48.68,Month-to-Month,68.35
7799-LGRDP,Female,42,No,0,0,43,None,25.53,Two Year,25.7
7801-CEDNV,Male,33,Yes,0,10,27,None,9.01,One Year,48.7
7801-KICAO,Female,43,No,0,0,18,Offer D,11.36,Month-to-Month,74.15
7803-XOCCZ,Female,54,Yes,2,1,52,Offer B,31.96,Month-to-Month,84.05
7808-DVWEP,Male,51,Yes,0,3,3,None,31.06,Month-to-Month,20.0
7811-JIVPF,Female,44,No,0,0,23,None,42.26,Month-to-Month,49.7
7812-FZHPE,Female,31,Yes,2,1,17,Offer D,18.26,Month-to-Month,24.1
7813-TKCVO,Female,23,Yes,0,1,20,None,27.96,One Year,20.35
7813-ZGGAW,Male,68,No,0,0,31,Offer C,15.35,Two Year,96.6
7814-LEEVE,Female,60,Yes,0,7,1,None,6.64,Month-to-Month,20.3
7815-PDTHL,Male,64,No,0,0,35,None,42.8,Two Year,20.2
7817-BOQPW,Female,32,No,0,0,2,None,41.37,Month-to-Month,75.55
7817-OMJNA,Male,23,No,0,0,14,Offer D,36.42,One Year,20.4
7820-ZYGNY,Male,33,No,0,0,63,None,9.21,One Year,90.45
7821-DPRQE,Male,25,Yes,0,2,68,Offer A,24.01,Month-to-Month,107.7
7823-JSOAG,Male,39,No,0,0,3,None,6.97,Month-to-Month,74.5
7824-PANSQ,Male,52,No,0,0,58,None,44.67,Month-to-Month,80.65
7825-ECJRF,Female,43,No,1,0,19,None,28.35,Month-to-Month,106.6
7825-GKXMW,Female,41,No,0,0,1,Offer E,22.11,Month-to-Month,-9.0
7826-VVKWT,Female,69,Yes,1,9,24,None,20.78,Two Year,96.55
7831-QGOXH,Female,27,No,0,0,18,None,24.4,Month-to-Month,85.2
7833-PKIHD,Male,59,Yes,0,1,51,None,31.66,One Year,76.4
7838-LAZFO,Male,38,Yes,0,6,45,Offer B,9.91,One Year,78.8
7839-NUIAA,Female,27,Yes,1,1,61,Offer B,26.7,Month-to-Month,59.8
7839-QRKXN,Female,62,No,0,0,1,Offer E,48.25,Month-to-Month,20.2
7841-FCRQD,Female,27,Yes,0,1,33,None,15.45,One Year,53.75
7841-TZDMQ,Male,19,No,0,0,2,None,49.81,Month-to-Month,-7.0
7845-URHJN,Female,24,Yes,0,1,8,None,11.35,Month-to-Month,20.15
7850-THJMU,Female,40,Yes,2,4,26,None,12.71,Two Year,19.65
7850-VWJUU,Female,37,No,0,0,23,None,24.04,Month-to-Month,75.0
7851-WZEKY,Female,32,No,0,0,2,Offer E,38.51,Month-to-Month,95.15
7852-LECYP,Male,79,Yes,0,8,13,Offer D,48.15,Two Year,93.8
7853-GVUDZ,Female,55,Yes,1,1,1,Offer E,3.09,Month-to-Month,20.15
7853-WNZSY,Male,58,No,0,0,1,Offer E,1.61,Month-to-Month,19.75
7854-EDSSA,Male,46,No,0,0,22,Offer D,49.43,Month-to-Month,59.0
7854-EKTJL,Female,31,No,5,0,2,None,29.81,Month-to-Month,19.6
7855-DIWPO,Female,60,No,0,0,21,Offer D,30.59,Month-to-Month,68.65
7856-GANIL,Male,71,Yes,0,1,45,Offer B,2.38,One Year,98.7
7858-GTZSP,Female,33,No,0,0,12,Offer D,18.75,Month-to-Month,86.55
7860-KSUGX,Male,25,Yes,0,1,72,Offer A,32.67,Two Year,64.45
7860-UXCRM,Male,22,Yes,2,9,63,None,42.17,Two Year,74.5
7861-UVUFT,Female,36,Yes,0,1,15,None,28.3,Month-to-Month,84.3
7868-BGSZA,Male,30,Yes,0,7,43,None,33.97,One Year,80.2
7868-TMWMZ,Female,69,Yes,0,2,60,None,24.62,Two Year,110.0
7869-ZYDST,Male,33,Yes,0,0,31,None,28.72,Month-to-Month,59.05
7872-BAAZR,Female,49,Yes,1,10,53,Offer B,30.31,One Year,19.55
7872-RDDLZ,Female,68,No,0,0,67,None,48.43,Month-to-Month,54.9
7873-CVMAW,Male,61,No,0,0,72,None,46.1,Two Year,88.55
7874-ECPQJ,Female,57,No,2,0,4,None,27.37,Month-to-Month,20.05
7876-BEUTG,Female,34,No,0,0,15,Offer D,26.54,Month-to-Month,48.8
7876-DNYAP,Female,29,Yes,2,7,69,Offer A,8.39,Two Year,19.8
7878-JGDKK,Male,38,No,0,0,4,Offer E,30.07,Month-to-Month,44.55
7878-RTCZG,Female,55,No,0,0,1,None,2.38,Month-to-Month,19.9
7879-CGSFV,Male,19,No,0,0,55,Offer B,42.19,One Year,100.9
7881-INRLC,Male,34,No,0,0,45,Offer B,14.12,Month-to-Month,100.85
7883-ROJOC,Female,33,Yes,0,0,19,Offer D,34.51,Month-to-Month,44.9
7892-POOKP,Female,23,Yes,3,0,28,Offer C,4.89,Month-to-Month,104.8
7892-QVYKW,Female,25,Yes,1,10,23,None,9.84,Month-to-Month,85.6
7893-IXHRQ,Male,53,No,0,0,1,None,15.91,Month-to-Month,20.55
7898-PDWQE,Male,22,Yes,0,2,71,Offer A,18.04,Two Year,80.4
7901-HXJVA,Male,20,No,0,0,14,None,18.46,Month-to-Month,76.45
7901-IIDQV,Male,28,No,0,0,24,None,7.52,One Year,54.6
7901-TBKJX,Male,76,No,0,0,56,None,5.19,Two Year,101.05
7903-CMPEY,Male,78,Yes,0,1,1,None,17.51,Month-to-Month,80.3
7905-NJMXS,Male,68,Yes,0,2,7,None,3.19,Two Year,64.2
7905-TVXTA,Female,63,No,0,0,5,Offer E,8.32,Month-to-Month,64.35
7908-QCBCA,Female,47,Yes,0,1,1,Offer E,33.46,Month-to-Month,69.4
7912-SYRQT,Female,35,No,0,0,7,Offer E,18.99,Month-to-Month,75.1
7916-VCCPB,Female,58,Yes,1,6,16,Offer D,40.03,Month-to-Month,73.25
7919-ZODZZ,Female,32,Yes,2,1,10,Offer D,42.0,One Year,65.9
7921-BEPCI,Female,40,No,0,0,72,None,12.63,Two Year,59.75
7921-LMDFQ,Male,69,No,0,0,51,None,4.14,One Year,94.0
7923-IYJWY,Male,68,No,0,0,67,None,44.56,Two Year,116.1
7924-GJZFI,Female,75,Yes,0,7,25,None,38.59,Two Year,69.3
7925-PNRGI,Female,51,Yes,2,9,45,Offer B,10.21,Month-to-Month,81.3
7926-IJOOU,Male,50,No,0,0,1,Offer E,16.36,Month-to-Month,19.3
7927-AUXBZ,Female,45,No,0,0,30,Offer C,9.34,Month-to-Month,85.15
7928-VJYAB,Male,44,Yes,1,9,11,Offer D,38.48,Month-to-Month,90.6
7929-DMBCV,Female,45,Yes,0,6,20,Offer D,11.39,Month-to-Month,81.0
7929-SKFGK,Male,23,Yes,0,10,70,Offer A,21.68,Two Year,114.3
7931-PXHFC,Male,46,No,0,0,38,None,46.21,One Year,62.3
7938-OUHIO,Male,28,No,0,0,3,Offer E,32.76,Month-to-Month,98.7
7940-UQQUG,Female,42,Yes,2,4,64,None,13.95,One Year,104.4
7941-RCJOW,Male,34,No,0,0,65,Offer B,44.7,Two Year,19.55
7943-RQCHR,Female,34,No,0,0,9,Offer E,10.07,Month-to-Month,94.75
7945-HLKEA,Female,29,No,0,0,60,None,37.95,One Year,64.75
7945-PRBVF,Male,47,No,0,0,35,None,17.2,Two Year,21.45
7951-QKZPL,Female,21,Yes,0,1,33,None,35.31,Two Year,24.5
7951-VRDVK,Female,26,No,0,0,36,None,13.9,One Year,85.85
7952-OBOYL,Male,24,No,0,0,3,None,25.1,Month-to-Month,89.85
7954-MLBUN,Male,41,No,0,0,31,None,10.05,Two Year,99.45
7956-XQWGU,Male,43,No,0,0,27,None,2.59,Month-to-Month,19.4
7957-RYHQD,Female,65,No,0,0,40,Offer B,44.86,Month-to-Month,79.2
7963-GQRMY,Female,19,Yes,0,1,3,Offer E,44.46,Month-to-Month,44.3
7964-VEXDG,Male,61,No,2,0,21,Offer D,13.39,Month-to-Month,80.35
7964-YESJC,Female,21,Yes,0,6,24,None,9.3,Month-to-Month,66.3
7964-ZRKKG,Male,44,Yes,0,1,67,None,37.6,One Year,88.4
7966-YOTQW,Male,29,No,0,0,10,None,33.98,Month-to-Month,54.5
7967-HYCDE,Male,26,No,0,0,8,Offer E,41.93,Month-to-Month,70.7
7968-QUXNS,Male,24,No,0,0,6,None,27.54,Month-to-Month,18.95
7969-AULMZ,Female,63,No,0,0,21,None,9.06,Month-to-Month,97.35
7969-FFOWG,Male,30,Yes,0,2,65,Offer B,18.07,Two Year,19.9
7971-HLVXI,Male,62,Yes,2,4,72,Offer A,44.0,Two Year,84.5
7973-DZRKH,Female,20,No,1,0,66,Offer A,27.09,Two Year,90.95
7975-JMZNT,Male,19,Yes,0,1,66,Offer A,23.27,Two Year,91.7
7975-TZMLR,Male,37,No,0,0,47,None,16.64,One Year,103.1
7976-CICYS,Male,49,No,0,0,4,None,27.04,Month-to-Month,20.7
7977-HXJKU,Male,45,No,2,0,21,Offer D,27.6,Two Year,19.6
7978-DKUQH,Female,26,Yes,0,7,25,None,37.1,Month-to-Month,74.6
7979-CORPM,Male,40,No,0,0,24,None,35.93,Month-to-Month,90.55
7980-MHFLQ,Female,42,Yes,3,5,72,Offer A,18.21,Two Year,24.9
7982-VCELR,Female,20,No,0,0,36,None,19.64,Month-to-Month,94.8
7989-CHGTL,Male,52,No,0,0,1,Offer E,14.17,Month-to-Month,19.6
7989-VCQOH,Male,29,Yes,1,3,18,None,10.29,Month-to-Month,83.25
7993-NQLJE,Male,39,Yes,1,7,15,None,32.73,Month-to-Month,75.1
7993-PYKOF,Male,20,Yes,0,1,8,None,5.34,Month-to-Month,75.0
7994-UYIVZ,Male,62,Yes,0,1,8,Offer E,39.59,Month-to-Month,85.65
7994-XIRTR,Male,79,No,0,0,54,Offer B,5.14,One Year,65.25
7995-ZHHNZ,Male,56,Yes,0,1,42,Offer B,20.65,One Year,-7.0
7996-BPXHY,Female,44,Yes,3,5,13,None,35.19,Two Year,25.0
7996-MHXLW,Female,51,No,0,0,66,Offer A,20.77,Two Year,25.15
7997-EASSD,Female,56,Yes,0,1,63,Offer B,38.85,One Year,81.2
7998-WNZEM,Male,51,No,0,0,71,None,12.27,Two Year,80.6
7998-ZLXWN,Female,21,Yes,0,3,15,None,12.41,Month-to-Month,20.45
8000-REIQB,Female,73,No,0,0,1,Offer E,22.5,Month-to-Month,69.95
8003-EWNDZ,Female,52,No,0,0,10,None,10.46,Month-to-Month,21.2
8006-PYCSW,Female,60,No,0,0,2,None,35.5,Month-to-Month,20.1
8007-YYPWD,Female,52,No,0,0,15,None,40.97,Two Year,25.05
8008-ESFLK,Female,43,Yes,0,1,53,None,6.68,One Year,110.5
8008-OTEZX,Female,30,Yes,2,1,35,Offer C,18.29,One Year,19.65
8010-EZLOU,Male,75,No,0,0,15,None,12.08,Month-to-Month,80.2
8012-SOUDQ,Female,65,No,0,0,43,Offer B,12.58,One Year,90.25
8015-IHCGW,Female,53,Yes,1,1,72,Offer A,36.82,Two Year,115.5
8016-NCFVO,Male,70,No,0,0,55,None,29.3,Month-to-Month,116.5
8016-ZMGMO,Female,73,Yes,0,0,66,None,44.01,One Year,70.85
8017-LXHFA,Female,77,No,0,0,23,Offer D,31.17,Month-to-Month,94.75
8017-UVSZU,Female,62,Yes,0,5,40,None,48.29,Month-to-Month,56.6
8019-ENHXU,Male,50,Yes,0,1,42,Offer B,34.65,Month-to-Month,99.45
8020-BWHYL,Female,70,No,0,0,15,None,7.99,Month-to-Month,75.3
8022-BECSI,Male,62,No,0,0,22,None,20.46,One Year,19.6
8023-QHAIO,Female,72,Yes,0,7,56,Offer B,27.56,Month-to-Month,76.85
8024-XNAFQ,Female,66,No,0,0,72,None,31.31,Two Year,107.4
8028-PNXHQ,Male,40,Yes,0,4,62,Offer B,48.73,Two Year,24.25
8029-XYPWT,Male,72,Yes,0,1,71,Offer A,46.82,Two Year,115.05
8033-ATFAS,Female,32,Yes,2,4,39,Offer C,48.14,Month-to-Month,59.85
8033-VCZGH,Male,27,Yes,0,0,50,None,23.28,One Year,103.95
8034-RYTVV,Female,19,No,0,0,55,None,44.85,One Year,84.25
8035-PWSEV,Female,60,No,0,0,6,Offer E,35.88,Month-to-Month,89.25
8039-ACLPL,Female,29,Yes,0,6,72,Offer A,12.32,Two Year,68.75
8040-MNRTF,Female,47,No,0,0,1,None,37.51,Month-to-Month,71.1
8041-TMEID,Male,73,Yes,0,1,63,None,37.12,Two Year,108.5
8042-JVNFH,Male,23,No,0,0,1,None,35.28,Month-to-Month,71.35
8042-RNLKO,Male,40,No,0,0,66,Offer A,32.22,One Year,25.45
8043-PNYSD,Male,48,Yes,2,4,63,Offer B,10.67,Two Year,19.55
8044-BGWPI,Male,50,Yes,2,8,12,Offer D,33.9,Month-to-Month,21.15
8048-DSDFQ,Male,63,No,0,0,1,None,13.08,Month-to-Month,20.2
8049-WJCLQ,Male,50,Yes,2,5,10,Offer D,19.77,Month-to-Month,60.2
8050-DVOJX,Male,67,No,0,0,49,Offer B,43.19,Two Year,81.35
8050-XGRVL,Female,22,Yes,3,5,62,Offer B,32.92,One Year,54.75
8051-HJRLT,Female,72,No,0,0,1,Offer E,18.2,Month-to-Month,70.55
8053-WWDRO,Female,62,Yes,0,1,6,None,31.7,Month-to-Month,19.5
8058-DMYRU,Male,69,No,0,0,54,None,18.58,Two Year,-8.0
8058-INTPH,Female,57,No,0,0,1,None,22.48,Month-to-Month,79.65
8058-JMEQO,Female,76,No,0,0,9,Offer E,12.91,Month-to-Month,84.45
8059-UDZFY,Female,73,No,2,0,33,Offer C,12.75,Two Year,105.35
8060-HIWJJ,Male,35,No,0,0,64,Offer B,14.39,Two Year,86.55
8062-YBDOE,Male,70,No,0,0,1,None,7.23,Month-to-Month,69.65
8063-GBATB,Female,74,No,0,0,27,None,31.17,Month-to-Month,85.25
8063-RJYNF,Male,27,No,0,0,16,None,20.44,Month-to-Month,94.25
8064-RAVOH,Male,44,No,3,0,1,Offer E,42.55,Month-to-Month,49.85
8065-BVEPF,Male,80,No,0,0,65,Offer B,18.23,Two Year,99.1
8065-QBYTO,Female,68,No,0,0,71,Offer A,3.91,One Year,99.65
8065-YKXKD,Female,39,No,0,0,10,None,5.63,Month-to-Month,74.75
8067-NIOYM,Female,51,Yes,3,9,24,Offer C,20.6,Two Year,21.1
8071-SBTRN,Female,63,No,0,0,70,None,23.15,Two Year,111.15
8073-IJDCM,Female,44,No,0,0,1,Offer E,26.37,Month-to-Month,20.3
8075-GXIUB,Male,79,Yes,0,3,9,None,22.79,One Year,19.85
8076-FEZKJ,Male,58,No,0,0,10,None,15.71,One Year,19.5
8079-XRJRS,Male,39,Yes,0,5,65,Offer B,49.33,One Year,89.75
8080-DDEMJ,Male,71,No,0,0,1,Offer E,15.28,Month-to-Month,45.1
8080-POTJR,Female,59,No,0,0,30,Offer C,6.74,One Year,79.3
8082-GHXOP,Male,20,No,1,0,13,Offer D,26.63,Month-to-Month,44.0
8083-YTZES,Male,52,No,0,0,4,None,47.82,Month-to-Month,74.35
8084-OIVBS,Female,31,No,0,0,11,Offer D,46.49,One Year,20.0
8085-MSNLK,Female,21,Yes,0,3,62,Offer B,42.68,Two Year,113.95
8086-OVPWV,Male,58,No,0,0,2,None,26.47,Month-to-Month,80.2
8087-LGYHQ,Male,40,No,0,0,9,Offer E,15.53,Month-to-Month,94.05
8089-UZWLX,Female,75,No,0,0,71,Offer A,47.86,Two Year,104.05
8091-TTVAX,Male,39,Yes,0,7,58,Offer B,5.69,One Year,100.35
8092-NLTGF,Male,25,No,0,0,72,Offer A,29.29,Two Year,24.75
8095-WANWK,Female,46,No,0,0,10,Offer D,3.55,Month-to-Month,45.25
8096-LOIST,Female,57,No,0,0,19,Offer D,40.22,Month-to-Month,56.2
8097-OMULG,Male,63,Yes,2,1,59,None,15.94,One Year,76.75
8097-VBQTZ,Male,61,No,0,0,54,Offer B,27.62,Month-to-Month,69.9
8098-LLAZX,Female,74,No,0,0,4,Offer E,31.61,Month-to-Month,95.45
8098-TDCBU,Female,55,Yes,0,9,42,None,33.63,Two Year,25.25
8099-MZPUJ,Male,49,Yes,2,10,48,None,12.57,Two Year,111.8
8100-HZZLJ,Female,26,No,1,0,43,None,5.6,Month-to-Month,63.95
8100-PNJMH,Male,39,Yes,0,2,68,None,41.61,Two Year,88.85
8104-OSKWT,Female,61,No,0,0,12,Offer D,14.42,Month-to-Month,79.8
8107-KNCIM,Male,73,Yes,0,8,14,None,45.46,Two Year,75.1
8107-RZLNV,Male,22,Yes,0,10,72,None,15.09,Two Year,106.3
8109-YUOHE,Male,58,No,0,0,17,None,36.47,One Year,56.1
8111-RKSPX,Male,20,No,0,0,4,Offer E,29.98,Month-to-Month,72.2
8111-SLLHI,Male,65,Yes,0,1,39,None,33.25,Month-to-Month,105.65
8118-LSUEL,Male,74,No,0,0,23,None,17.62,Month-to-Month,106.4
8118-TJAFG,Male,33,Yes,1,1,9,None,36.94,Month-to-Month,101.5
8120-JDCAM,Male,42,Yes,1,1,4,None,37.23,Month-to-Month,69.55
8123-QBNAZ,Female,39,Yes,1,4,36,None,43.7,Month-to-Month,104.5
8125-QPFJD,Female,36,Yes,0,7,72,None,1.34,Two Year,84.9
8128-YVJRG,Female,61,No,0,0,7,None,40.32,Month-to-Month,79.65
8129-GMVGI,Female,58,Yes,3,10,56,None,35.38,Two Year,20.05
8132-YPVBX,Female,28,No,0,0,6,None,40.64,Month-to-Month,85.95
8133-ANHHJ,Female,77,No,0,0,49,Offer B,36.47,One Year,103.0
8138-EALND,Male,35,No,0,0,15,None,3.49,Month-to-Month,19.75
8143-ETQTI,Female,24,Yes,3,9,23,Offer D,1.88,Two Year,19.65
8144-DGHXP,Female,46,No,0,0,54,None,36.68,Two Year,80.6
8146-QQKZH,Female,25,Yes,0,4,71,Offer A,6.23,Two Year,81.85
8148-BPLZQ,Male,34,No,0,0,34,None,4.89,Month-to-Month,49.8
8148-NLEGT,Female,47,Yes,3,1,42,None,13.95,Two Year,22.95
8148-WOCMK,Male,54,Yes,3,1,8,Offer E,13.43,Two Year,19.6
8149-AIQCG,Male,43,No,0,0,39,Offer C,8.69,Month-to-Month,73.15
8149-RSOUN,Female,49,No,0,0,1,Offer E,16.15,Month-to-Month,93.85
8150-QUDFX,Male,27,No,0,0,2,Offer E,27.47,Month-to-Month,19.85
8152-UOBNY,Female,66,No,0,0,50,Offer B,10.6,One Year,106.8
8152-VETUR,Female,26,Yes,0,7,72,Offer A,28.59,Two Year,97.7
8155-IBNHG,Female,55,Yes,0,1,24,None,17.73,Month-to-Month,75.4
8160-HOWOX,Female,30,No,0,0,7,None,48.16,Month-to-Month,66.85
8161-QYMTT,Male,55,No,0,0,7,None,7.37,Month-to-Month,94.1
8164-OCKUJ,Female,45,Yes,2,1,59,Offer B,2.47,Two Year,20.6
8165-ZJRNM,Female,62,Yes,1,7,72,Offer A,21.14,Two Year,23.75
8166-ORCHU,Male,73,Yes,0,10,33,None,44.54,One Year,93.55
8166-ZZTFS,Female,74,Yes,0,1,66,None,21.7,Two Year,80.55
8168-UQWWF,Female,48,No,2,0,11,None,27.57,Month-to-Month,97.85
8173-RXAYP,Female,51,Yes,1,8,24,None,30.41,Two Year,19.7
8174-LNWMW,Female,52,No,0,0,31,None,26.16,Two Year,20.9
8174-TBVCF,Female,30,Yes,0,7,70,Offer A,26.47,Two Year,94.8
8178-EYZUO,Male,48,No,0,0,46,None,15.78,Month-to-Month,93.7
8180-AKMJV,Female,27,No,0,0,1,Offer E,23.04,Month-to-Month,44.55
8182-BJDSI,Female,56,No,0,0,28,Offer C,30.28,Month-to-Month,89.95
8182-PNAGI,Male,50,No,0,0,12,None,46.58,Month-to-Month,50.25
8183-ONMXC,Female,41,No,0,0,2,None,5.11,Month-to-Month,-1.0
8184-WMOFI,Male,47,Yes,0,0,62,None,14.05,One Year,71.4
8185-UPYBR,Male,33,Yes,0,4,6,None,21.23,Month-to-Month,75.5
8189-DUKMV,Female,52,Yes,0,8,4,None,44.73,One Year,20.5
8189-HBVRW,Female,50,No,0,0,53,None,2.51,Month-to-Month,90.8
8189-XRIKE,Female,80,No,0,0,32,Offer C,31.57,Two Year,90.95
8191-XWSZG,Female,57,No,0,0,52,Offer B,22.55,One Year,20.65
8194-PEEBY,Female,38,Yes,3,1,24,Offer C,4.47,One Year,19.9
8197-BFWVU,Female,62,Yes,0,2,72,Offer A,1.72,Two Year,93.25
8198-RKSZG,Female,43,Yes,3,8,14,Offer D,9.77,Month-to-Month,80.45
8199-ZLLSA,Male,53,No,0,0,67,None,22.66,One Year,118.35
8200-KLNYW,Female,55,Yes,0,7,21,None,11.27,One Year,80.9
8200-LGKSR,Male,47,Yes,0,6,71,None,35.09,Two Year,83.2
8201-AAXCB,Male,55,Yes,3,1,25,None,25.87,Month-to-Month,60.35
8203-XJZRC,Male,44,No,0,0,1,Offer E,40.46,Month-to-Month,20.25
8204-TIFGJ,Female,38,No,0,0,23,None,16.26,Month-to-Month,20.3
8205-MQUGY,Male,39,Yes,3,8,12,Offer D,9.58,Month-to-Month,49.2
8205-VSLRB,Male,22,Yes,0,2,70,None,4.8,Two Year,77.3
8207-DMRVL,Male,47,Yes,3,1,72,None,21.89,Two Year,114.55
8207-VVMYB,Female,44,Yes,0,1,70,None,14.15,Two Year,26.0
8212-CRQXP,Female,20,Yes,0,1,22,None,45.1,Month-to-Month,80.0
8212-DJRCH,Male,33,Yes,1,1,5,None,15.01,Month-to-Month,90.35
8213-TAZPM,Female,45,Yes,1,5,69,Offer A,46.45,One Year,108.75
8215-NGSPE,Female,63,Yes,1,3,42,Offer B,3.14,Two Year,20.0
8216-AZUUZ,Female,42,Yes,3,1,42,None,12.6,Two Year,100.4
8217-QYOHV,Male,27,No,0,0,5,Offer E,30.92,Month-to-Month,55.75
8218-FFJDS,Female,21,Yes,0,6,72,None,15.35,Two Year,86.4
8219-VYBVI,Male,52,No,3,0,39,None,49.95,Two Year,25.0
8220-OCUFY,Female,30,No,0,0,21,None,7.41,One Year,60.25
8221-EQDGL,Male,27,Yes,0,4,35,None,25.32,Month-to-Month,61.0
8221-HVAYI,Male,60,Yes,0,0,35,Offer C,5.06,Two Year,69.15
8224-DWCKX,Male,78,No,0,0,12,None,43.4,Two Year,73.3
8224-IVVPA,Female,35,No,0,0,27,None,25.21,Month-to-Month,56.7
8224-KDLKN,Male,22,Yes,2,3,72,Offer A,19.04,Two Year,25.0
8225-BTJAU,Male,75,No,0,0,10,Offer D,7.51,Month-to-Month,79.25
8226-BXGES,Male,30,Yes,0,5,64,Offer B,13.8,One Year,89.45
8229-BUJHX,Female,60,Yes,1,8,71,None,11.13,Two Year,20.5
8229-MYEJZ,Female,44,No,0,0,10,Offer D,45.56,Month-to-Month,51.2
8229-TNIQA,Female,36,No,0,0,4,Offer E,39.9,Month-to-Month,45.3
8231-BSWXX,Male,44,No,0,0,71,Offer A,41.34,One Year,79.05
8232-CTLKO,Female,58,Yes,2,9,66,Offer A,8.39,Two Year,59.75
8232-UTFOZ,Male,24,No,0,0,69,None,7.18,Two Year,19.95
8234-GSZYK,Male,39,No,0,0,43,None,28.9,Two Year,26.45
8237-ULIXL,Female,21,Yes,0,1,72,Offer A,13.27,Two Year,24.85
8241-JUIQO,Female,24,No,0,0,61,Offer B,25.91,One Year,19.45
8242-JSVBO,Male,22,No,0,0,7,None,26.76,Month-to-Month,44.65
8242-SOQUO,Female,73,No,0,0,5,Offer E,14.22,One Year,84.7
8245-UMPYT,Female,66,No,0,0,16,None,32.11,Month-to-Month,96.4
8246-SHFGA,Male,24,No,0,0,17,None,34.02,Month-to-Month,21.1
8249-THVEC,Male,38,Yes,3,3,51,None,37.63,One Year,19.4
